Timestamp,Frame,TrackID,Class,Confidence,Gender,Age,X,Y,Width,Height
33.21,963,21,person,0.707,Man,34,573,288,50,128
33.21,963,25,person,0.611,Man,32,748,247,62,128
33.24,964,21,person,0.637,Man,34,572,285,51,138
33.28,965,21,person,0.719,Man,34,570,282,54,147
33.28,965,25,person,0.694,Man,32,752,239,52,144
33.31,966,21,person,0.588,Man,34,570,278,52,126
33.31,966,25,person,0.702,Man,32,751,239,49,147
33.34,967,21,person,0.766,Man,34,570,278,49,115
33.34,967,25,person,0.619,Man,32,749,238,47,139
33.38,968,21,person,0.758,Man,34,570,281,48,113
33.38,968,25,person,0.741,Man,32,746,239,41,142
33.41,969,21,person,0.586,Man,34,567,283,57,131
33.41,969,25,person,0.689,Man,32,740,235,42,147
33.45,970,21,person,0.595,Man,34,569,286,67,119
33.45,970,25,person,0.51,Man,32,736,234,42,109
33.48,971,21,person,0.745,Man,34,566,286,64,149
33.52,972,21,person,0.714,Man,34,565,283,65,162
33.52,972,25,person,0.642,Man,32,724,234,45,130
33.55,973,21,person,0.741,Man,34,562,281,68,175
33.59,974,21,person,0.65,Man,34,567,284,65,153
33.59,974,25,person,0.56,Man,32,716,237,48,92
33.62,975,21,person,0.757,Man,34,572,291,60,154
33.66,976,21,person,0.781,Man,34,576,295,59,156
33.66,976,25,person,0.583,Man,32,706,237,50,145
33.69,977,21,person,0.783,Man,34,579,298,60,159
33.72,978,21,person,0.662,Man,34,580,299,61,170
33.76,979,21,person,0.609,Man,34,581,302,60,163
33.79,980,21,person,0.711,Man,34,585,310,59,155
33.79,980,25,person,0.544,Man,32,682,252,52,162
33.83,981,21,person,0.69,Man,34,591,316,61,153
33.83,981,25,person,0.517,Man,32,680,256,51,167
33.86,982,21,person,0.761,Man,34,596,321,61,151
33.86,982,25,person,0.723,Man,32,677,262,51,154
33.9,983,21,person,0.725,Man,34,596,323,65,164
33.9,983,25,person,0.714,Man,32,676,267,49,142
33.93,984,21,person,0.722,Man,34,600,325,60,175
33.93,984,25,person,0.725,Man,32,673,270,49,131
33.97,985,21,person,0.703,Man,34,602,328,58,173
33.97,985,25,person,0.756,Man,32,671,273,47,127
34.0,986,21,person,0.666,Man,34,604,334,58,153
34.0,986,25,person,0.758,Man,32,668,275,46,137
34.03,987,21,person,0.573,Man,34,607,338,54,134
34.03,987,25,person,0.654,Man,32,665,278,45,122
34.07,988,21,person,0.649,Man,34,610,340,54,156
34.07,988,25,person,0.588,Man,32,661,281,45,118
34.1,989,21,person,0.731,Man,34,612,341,53,152
34.1,989,25,person,0.564,Man,32,658,284,44,88
34.14,990,21,person,0.586,Man,34,615,342,54,146
34.14,990,25,person,0.603,Man,32,657,287,41,74
34.17,991,21,person,0.585,Man,34,619,343,58,152
34.17,991,25,person,0.683,Man,32,656,287,40,89
34.21,992,21,person,0.712,Man,34,623,345,62,153
34.21,992,25,person,0.685,Man,32,655,287,40,87
34.24,993,21,person,0.728,Man,34,626,349,63,153
34.24,993,25,person,0.668,Man,32,654,288,40,79
34.28,994,21,person,0.748,Man,34,629,351,62,155
34.28,994,25,person,0.701,Man,32,654,293,39,75
34.31,995,25,person,0.681,Man,32,653,296,41,72
34.34,996,25,person,0.564,Man,32,653,298,41,72
34.38,997,25,person,0.58,Man,32,653,297,41,76
34.41,998,25,person,0.605,Man,32,655,295,39,84
34.45,999,25,person,0.607,Man,32,655,295,39,78
34.48,1000,25,person,0.669,Man,32,655,298,40,79
34.52,1001,25,person,0.687,Man,32,654,301,41,83
34.55,1002,25,person,0.642,Man,32,654,302,41,82
34.55,1002,21,person,0.573,Man,34,626,355,64,134
34.59,1003,21,person,0.519,Man,34,626,353,63,155
34.62,1004,21,person,0.687,Man,34,625,354,63,166
34.66,1005,21,person,0.756,Man,34,625,356,61,167
34.66,1005,25,person,0.541,Man,32,659,302,40,77
34.69,1006,21,person,0.743,Man,34,624,356,61,159
34.72,1007,21,person,0.742,Man,34,623,356,63,153
34.72,1007,25,person,0.561,Man,32,664,307,39,100
34.76,1008,21,person,0.749,Man,34,623,353,59,144
34.76,1008,25,person,0.627,Man,32,665,307,39,106
34.79,1009,21,person,0.764,Man,34,622,352,58,145
34.79,1009,25,person,0.683,Man,32,664,306,41,108
34.83,1010,21,person,0.811,Man,34,619,351,56,154
34.83,1010,25,person,0.653,Man,32,664,304,40,113
34.86,1011,21,person,0.805,Man,34,616,352,55,154
34.86,1011,25,person,0.66,Man,32,662,305,41,119
34.9,1012,21,person,0.819,Man,34,614,352,54,167
34.9,1012,25,person,0.706,Man,32,659,306,44,121
34.93,1013,21,person,0.797,Man,34,610,354,56,163
34.93,1013,25,person,0.737,Man,32,658,308,44,121
34.97,1014,21,person,0.787,Man,34,606,355,56,173
34.97,1014,25,person,0.737,Man,32,659,309,43,122
35.0,1015,21,person,0.683,Man,34,602,355,56,165
35.0,1015,25,person,0.556,Man,32,662,309,40,109
35.03,1016,21,person,0.808,Man,34,599,353,55,161
35.03,1016,25,person,0.72,Man,32,661,308,42,120
35.07,1017,21,person,0.829,Man,34,595,352,57,163
35.07,1017,25,person,0.657,Man,32,659,308,45,123
35.1,1018,21,person,0.792,Man,34,592,350,58,163
35.1,1018,25,person,0.736,Man,32,662,311,48,119
35.14,1019,21,person,0.741,Man,34,589,349,58,160
35.14,1019,25,person,0.616,Man,32,669,315,44,119
35.17,1020,21,person,0.748,Man,34,586,350,58,165
35.17,1020,25,person,0.69,Man,32,673,318,44,114
35.21,1021,21,person,0.743,Man,34,583,350,57,160
35.21,1021,25,person,0.782,Man,32,674,319,45,115
35.24,1022,21,person,0.775,Man,34,580,350,58,161
35.24,1022,25,person,0.795,Man,32,674,319,47,113
35.28,1023,21,person,0.81,Man,34,578,351,59,171
35.28,1023,25,person,0.815,Man,32,675,317,47,111
35.31,1024,21,person,0.827,Man,34,575,353,61,184
35.31,1024,25,person,0.818,Man,32,675,317,47,111
35.34,1025,21,person,0.818,Man,34,572,355,63,186
35.34,1025,25,person,0.8,Man,32,674,320,48,109
35.38,1026,21,person,0.815,Man,34,568,356,64,187
35.38,1026,25,person,0.785,Man,32,676,324,44,111
35.41,1027,21,person,0.843,Man,34,565,357,62,186
35.41,1027,25,person,0.783,Man,32,679,324,40,114
35.45,1028,21,person,0.839,Man,34,563,358,60,189
35.45,1028,25,person,0.778,Man,32,683,323,36,114
35.48,1029,21,person,0.7,Man,34,559,359,61,182
35.48,1029,25,person,0.71,Man,32,684,321,37,117
35.52,1030,21,person,0.802,Man,34,555,359,61,181
35.52,1030,25,person,0.737,Man,32,685,319,37,120
35.55,1031,21,person,0.853,Man,34,551,359,62,185
35.55,1031,25,person,0.779,Man,32,687,320,40,120
35.59,1032,21,person,0.8,Man,34,547,359,63,188
35.59,1032,25,person,0.706,Man,32,690,321,39,119
35.62,1033,21,person,0.812,Man,34,543,359,65,192
35.62,1033,25,person,0.632,Man,32,691,319,38,115
35.66,1034,21,person,0.825,Man,34,540,360,65,193
35.66,1034,25,person,0.649,Man,32,691,315,40,124
35.69,1035,21,person,0.857,Man,34,535,360,66,195
35.69,1035,25,person,0.754,Man,32,690,313,43,123
35.72,1036,21,person,0.839,Man,34,530,360,65,199
35.72,1036,25,person,0.786,Man,32,687,310,48,127
35.76,1037,21,person,0.816,Man,34,526,361,64,200
35.76,1037,25,person,0.802,Man,32,688,310,47,123
35.79,1038,21,person,0.809,Man,34,521,362,63,204
35.79,1038,25,person,0.778,Man,32,690,311,44,124
35.83,1039,21,person,0.83,Man,34,516,364,62,206
35.83,1039,25,person,0.727,Man,32,691,311,42,125
35.86,1040,21,person,0.846,Man,34,511,367,63,209
35.86,1040,25,person,0.73,Man,32,692,306,40,131
35.9,1041,21,person,0.846,Man,34,505,371,65,211
35.9,1041,25,person,0.676,Man,32,690,303,44,138
35.93,1042,21,person,0.853,Man,34,500,375,64,217
35.93,1042,25,person,0.714,Man,32,691,302,43,134
35.97,1043,21,person,0.809,Man,34,493,381,66,224
35.97,1043,25,person,0.755,Man,32,691,304,42,130
36.0,1044,21,person,0.803,Man,34,488,387,66,224
36.0,1044,25,person,0.676,Man,32,690,308,42,127
36.03,1045,21,person,0.816,Man,34,482,394,69,236
36.03,1045,25,person,0.732,Man,32,688,308,42,131
36.07,1046,21,person,0.829,Man,34,477,402,70,246
36.07,1046,25,person,0.562,Man,32,687,305,42,136
36.1,1047,21,person,0.812,Man,34,473,409,73,260
36.1,1047,25,person,0.703,Man,32,687,304,41,128
36.14,1048,21,person,0.809,Man,34,468,418,73,257
36.14,1048,25,person,0.752,Man,32,685,305,42,126
36.17,1049,21,person,0.797,Man,34,464,428,72,268
36.17,1049,25,person,0.668,Man,32,684,310,41,99
36.21,1050,21,person,0.842,Man,34,461,437,73,275
36.21,1050,25,person,0.736,Man,32,681,313,42,115
36.24,1051,21,person,0.849,Man,34,456,449,75,271
36.24,1051,25,person,0.735,Man,32,679,314,42,120
36.28,1052,21,person,0.846,Man,34,451,461,77,259
36.28,1052,25,person,0.65,Man,32,679,314,41,118
36.31,1053,21,person,0.879,Man,34,447,472,77,248
36.31,1053,25,person,0.667,Man,32,677,313,44,129
36.34,1054,21,person,0.843,Man,34,442,482,78,238
36.34,1054,25,person,0.629,Man,32,677,313,44,117
36.38,1055,21,person,0.842,Man,34,437,494,80,226
36.38,1055,25,person,0.624,Man,32,675,316,46,119
36.41,1056,21,person,0.866,Man,34,431,506,83,214
36.41,1056,25,person,0.612,Man,32,675,321,44,109
36.45,1057,21,person,0.853,Man,34,425,519,86,201
36.45,1057,25,person,0.617,Man,32,678,323,40,107
36.48,1058,21,person,0.854,Man,34,419,531,88,188
36.48,1058,25,person,0.683,Man,32,678,319,42,112
36.52,1059,21,person,0.859,Man,34,413,541,88,178
36.52,1059,25,person,0.706,Man,32,679,318,43,113
36.55,1060,21,person,0.855,Man,34,405,552,91,167
36.55,1060,25,person,0.576,Man,32,678,318,43,116
36.59,1061,21,person,0.82,Man,34,399,561,92,158
36.59,1061,25,person,0.616,Man,32,676,321,45,116
36.62,1062,21,person,0.76,Man,34,392,573,93,147
36.62,1062,25,person,0.664,Man,32,674,323,45,113
36.66,1063,21,person,0.76,Man,34,384,584,95,136
36.66,1063,25,person,0.719,Man,32,672,324,45,111
36.69,1064,21,person,0.789,Man,34,378,594,96,125
36.69,1064,25,person,0.787,Man,32,671,324,45,110
36.72,1065,21,person,0.723,Man,34,369,609,99,110
36.72,1065,25,person,0.762,Man,32,672,323,45,116
36.76,1066,21,person,0.73,Man,34,364,622,94,97
36.76,1066,25,person,0.738,Man,32,671,320,47,119
36.79,1067,25,person,0.727,Man,32,670,323,48,115
36.83,1068,25,person,0.706,Man,32,670,324,47,114
36.86,1069,25,person,0.724,Man,32,669,325,46,113
36.9,1070,25,person,0.71,Man,32,668,325,43,116
36.93,1071,25,person,0.592,Man,32,664,324,44,118
37.0,1073,25,person,0.558,Man,32,662,322,43,114
37.1,1076,25,person,0.58,Man,32,654,323,47,121
37.17,1078,25,person,0.58,Man,32,648,326,43,120
37.34,1083,25,person,0.57,Man,32,640,331,41,130
37.79,1096,25,person,0.539,Man,32,635,333,36,146
38.28,1110,25,person,0.594,Man,32,629,324,39,131
38.31,1111,25,person,0.588,Man,32,628,318,41,141
38.34,1112,25,person,0.634,Man,32,627,312,44,151
38.38,1113,25,person,0.531,Man,32,627,311,44,150
38.41,1114,25,person,0.501,Man,32,627,310,43,145
38.59,1119,25,person,0.59,Man,32,627,300,44,146
38.62,1120,25,person,0.569,Man,32,628,303,40,140
38.86,1127,25,person,0.552,Man,32,627,297,40,147
38.9,1128,25,person,0.624,Man,32,627,298,39,144
38.93,1129,25,person,0.523,Man,32,627,299,36,143
